DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\click\_winconsole.py first seen with mtime 1747904800.533916
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1747644938.3164456
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\template\library.py first seen with mtime 1747644923.0780528
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\lib\stride_tricks.py first seen with mtime 1747920841.854128
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1747644912.9940095
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\coroutines.py first seen with mtime 1740483565.644843
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\tokenize.py first seen with mtime 1744180891.332714
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\lib\_scimath_impl.py first seen with mtime 1747920841.957713
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\apps\config.py first seen with mtime 1747644914.0768685
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1747644923.444407
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\contextlib.py first seen with mtime 1740483566.105165
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\celery\app\builtins.py first seen with mtime 1747904803.8059847
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1747644921.9845395
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\charset_normalizer\models.py first seen with mtime 1747829988.4548235
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\resources\_itertools.py first seen with mtime 1740483572.691443
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\utils\version.py first seen with mtime 1747644923.3804195
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\psycopg2\_json.py first seen with mtime 1747644913.4590144
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\http\cookie.py first seen with mtime 1747644922.9857583
DEBUG 2025-06-06 15:58:25,402 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1747644922.5250218
DEBUG 2025-06-06 15:58:25,412 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\_core\arrayprint.py first seen with mtime 1747920843.6422853
DEBUG 2025-06-06 15:58:25,412 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\soupsieve\pretty.py first seen with mtime 1747906829.0436835
DEBUG 2025-06-06 15:58:25,412 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\DLLs\_wmi.pyd first seen with mtime 1744180881.816897
DEBUG 2025-06-06 15:58:25,413 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\utils\__init__.py first seen with mtime 1747644923.1947787
DEBUG 2025-06-06 15:58:25,413 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\rest_framework\schemas\__init__.py first seen with mtime 1747644937.8455088
DEBUG 2025-06-06 15:58:25,414 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\__init__.py first seen with mtime 1740483565.6921306
DEBUG 2025-06-06 15:58:25,414 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\googlemaps\convert.py first seen with mtime 1747905130.0788312
DEBUG 2025-06-06 15:58:25,414 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1747644921.9941814
DEBUG 2025-06-06 15:58:25,414 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\numpy\_typing\_array_like.py first seen with mtime 1747920844.7460716
DEBUG 2025-06-06 15:58:25,415 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1747644921.2712622
DEBUG 2025-06-06 15:58:25,415 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\utils\html.py first seen with mtime 1747644923.3101008
DEBUG 2025-06-06 15:58:25,416 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\windows_utils.py first seen with mtime 1740483565.6921306
DEBUG 2025-06-06 15:58:25,416 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1747644919.6944897
DEBUG 2025-06-06 15:58:25,416 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\email\parser.py first seen with mtime 1740483566.8440988
DEBUG 2025-06-06 15:58:25,416 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\importlib\metadata\__init__.py first seen with mtime 1740483572.6121874
DEBUG 2025-06-06 15:58:25,416 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django_filters\utils.py first seen with mtime 1747652147.9778247
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1747644922.040177
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\logging\handlers.py first seen with mtime 1744180886.3584976
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django_filters\rest_framework\backends.py first seen with mtime 1747652148.0564146
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\postgres\search.py first seen with mtime 1747644919.7102413
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\core\files\utils.py first seen with mtime 1747644922.049057
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1747644917.1168468
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\django\test\html.py first seen with mtime 1747644923.1502125
DEBUG 2025-06-06 15:58:25,417 autoreload 21032 2356 File C:\PROJECTS\NEXTJS-SPACE\Lib\site-packages\celery\utils\quorum_queues.py first seen with mtime 1747904804.1840484
